,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
48,0.907774457163941,0.5884208709231747,0.5538674074817173,0.3224033425400634,0.1773124913743332,0.3723639526579857,0.3828356730109056,0.3210732984633068,0.8603169899694413,0.1206937512543158
132,0.4540447033850474,0.6101938468455931,0.1926024501123906,0.8390012388787265,0.7376355931247499,0.5048829774406277,0.0849686335214249,0.9655819125781866,0.936352736404366,0.5069310037275949
7061,0.2838753916234632,0.6928051909548885,0.5195886155722409,0.0893951494854351,0.6087178149317731,0.3306466968533396,0.4775889857837384,0.9557055377792644,0.6009459106929873,0.0823752803306456
112,0.8877901129218816,0.4245533142926668,0.2719554218953254,0.5554590777542721,0.8550909879760685,0.138434747131874,0.539064719215821,0.8740870222992845,0.6814617744384079,0.1088227324575566
318,0.1149127949483355,0.8934626109915274,0.3610000988331134,0.1307139757711353,0.8789644772305316,0.8961570092820543,0.3779363747056811,0.6002683962155108,0.448265944031505,0.5158787886820818
877,0.994967751037287,0.5314670681018633,0.3095937307273,0.1123875280814208,0.9304654641143412,0.1608571811977019,0.5777033307559318,0.3440043783514946,0.912869624973002,0.5727779512815245
6359,0.4845510265338303,0.916197835683824,0.3420936896320737,0.6923500810758716,0.4257636701863862,0.3041722792642656,0.7129403634518913,0.4224617229781844,0.5372655752110052,0.1056279657974896
734,0.8448616370160402,0.2341627452501129,0.4160921097603358,0.2802642009154659,0.8282579610608046,0.3553424434184701,0.8937442043810938,0.3591916801322263,0.2971979413713714,0.6755253792216673
13669,0.1970564225224702,0.8575566674993261,0.2922893286075888,0.5683377573301627,0.9147602270949629,0.3940587422218995,0.9111497204160984,0.2422692818873967,0.9925031790790938,0.2565669601499906
12854,0.6832398467792391,0.663609887681887,0.1214276536633858,0.9026498988423362,0.91869265230989,0.3434459845734127,0.8923805282187198,0.0550909056980785,0.6664399137751623,0.5134502728441279
268,0.3343394527957056,0.9205359540990786,0.2273449171781617,0.7157705307208004,0.6020139500439624,0.2996082918770291,0.3996677273866266,0.9719633393280136,0.1003059602689542,0.5008231895402594
43,0.9964816793620042,0.3395534224591365,0.2811696821519181,0.8573435705290574,0.4894999991802424,0.2741592813809621,0.280570322636607,0.5014352435739128,0.7813718554754392,0.6946370102052288
764,0.7077295611967762,0.5461348601673736,0.2510537533249216,0.898749083465769,0.5425115010340893,0.8343826460531594,0.1100354801880276,0.0982099020807354,0.865753813567685,0.8761596196034027
114,0.3283687091883416,0.7793970255925451,0.5239664713384516,0.1887830878536468,0.6143378410592363,0.978361117859112,0.724822479205693,0.1804832694007366,0.2213343597760269,0.2393747360858248
1031,0.7451477784843487,0.7543952195006615,0.4817731619451934,0.106847950246528,0.4915375123568391,0.013233754157803,0.9566347105430356,0.325215694939856,0.9993188070929664,0.06885910530135
7,0.5524139675085458,0.2071076067922491,0.6476334885609265,0.1785464623798767,0.5528166822638031,0.8627217500120539,0.1831913529425506,0.5024716718546747,0.7863423013708178,0.3540068639325395
6841,0.4832423760924106,0.3437734451064757,0.519272312407566,0.0561168700664112,0.8903660182715413,0.9475069106966068,0.7578021879173532,0.1001783869276963,0.9540013374084658,0.5321364967202146
10180,0.3830958769167908,0.0405182026422949,0.302745164440352,0.949777308096444,0.6774942668053885,0.8422525449065901,0.7188989565004712,0.5301169763396444,0.8654980033167128,0.7840588795631483
736,0.3923785785261036,0.8032730108430027,0.0028349072489082,0.979788492969838,0.8986973245225106,0.1096283597945138,0.7814190058627873,0.763478708739006,0.3628523651524199,0.7247501859774338
39,0.6182723481079133,0.3880167247014515,0.434552344047607,0.9304891399853684,0.0268084611834938,0.7492867489254776,0.0892868221013369,0.6957632791357186,0.354004087129766,0.1819513640672221
17,0.99553694743554,0.9574867243489504,0.0050375096672325,0.4720251159296088,0.93295506225637,0.2142921230310556,0.2362450249260196,0.7609682391731916,0.1016568807367511,0.8168755488604638
2323,0.9282943116994232,0.8690229054405401,0.1152634962246104,0.94085246499075,0.6295292423011587,0.2985925940326056,0.981727858194123,0.0375949671799671,0.0115290177590145,0.0438387325319256
1082,0.8599919986819726,0.9716145709755054,0.2625048948053963,0.5141712232538278,0.5692600690089376,0.5534295584076372,0.0291747842043094,0.3142057970881018,0.6555069239145128,0.4531980088910861
3,0.2666549827989595,0.4877784104101608,0.6416419413269739,0.0593523817715823,0.3636060178860122,0.5379896991952561,0.2766546108773809,0.943053038425148,0.3967482284387388,0.8345229111812281
620,0.7772876363286064,0.2837853158295669,0.1321694175760805,0.5861592491127252,0.9907684205081746,0.7857543170186677,0.3816408305237002,0.4535460849391818,0.4729940789975221,0.6809997904401301
