,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
5803,0.7961020549558869,0.2571113473583221,0.5389326728898368,0.4074811644764303,0.3006977562718318,0.0998005514914144,0.8328759835529607,0.5476711564112472,0.6744835965822275,0.7655013563974208
9969,0.5026067805259774,0.8225284999204,0.517013281107344,0.5875212790825493,0.5795915799122927,0.8439211248942395,0.3602240836456175,0.6636995024184716,0.0131916689085742,0.6324517591177811
1187,0.501058295381256,0.2931483597317665,0.6499794539079713,0.1233396001373648,0.6876935561962878,0.7503877405051679,0.9143187829589012,0.3967874563618506,0.2985176391487756,0.2007016308789532
306,0.81831582682236,0.863962102893319,0.1721783882683078,0.1029887336716579,0.9743426394828556,0.1001202529096338,0.2646694213991699,0.8293134613863199,0.9190278053434412,0.5719862046976387
12799,0.0884370772142537,0.2590932815213599,0.6383357578383493,0.2901208074992112,0.292132635448688,0.8527821860101765,0.5130805711884825,0.9645567299798908,0.3852917794159533,0.5098127280399538
1569,0.4090499099164552,0.4838574288134202,0.2849125623076671,0.4853305116224439,0.9240517965337652,0.6007905308409237,0.4257048458251584,0.8890508971336242,0.5523334734826011,0.5015338319315688
6712,0.5690123559819604,0.9934866855176772,0.4246190771925537,0.0546304070526851,0.7010239312773908,0.5523522223535164,0.3593237281488124,0.5612974075774119,0.5557891603372938,0.2638533034352324
1735,0.966603373682085,0.6230209896675324,0.2800689756459237,0.8591198272645456,0.4665736037271087,0.4443215227689104,0.1612743548568757,0.307494790347911,0.9220861699773872,0.838196111562105
9945,0.7943252352832216,0.6601270546625013,0.091459363448099,0.9805285408091556,0.832403433791974,0.5562022435246117,0.1420923200287332,0.8740203768410558,0.7320773120121101,0.0913706130497252
1350,0.5680568947973583,0.7692257402723314,0.3680918354635026,0.2526006885134144,0.9429925103878058,0.120506275781788,0.7732716072186753,0.9726724329682448,0.5067903579362403,0.1024331853386408
1792,0.8620362300995841,0.0420632535553358,0.8121344651483299,0.1504145299265748,0.2632958042065591,0.5320710616723859,0.8700611649241762,0.2207329455805743,0.9497359064741616,0.6116820737536852
2152,0.433701410193801,0.8470257552892979,0.485876163596534,0.1215429579483974,0.0350531895475206,0.444922021425444,0.6415837654566184,0.2180174212767628,0.6843754169144107,0.6712695442893624
7236,0.6251188875546505,0.2921795392330155,0.5091385811428563,0.5165595037903049,0.2014750486105305,0.2836829390944794,0.1219345471015463,0.955750043473896,0.3287782912417708,0.7046049938344874
1255,0.5475632807280876,0.928311212399574,0.0039317199144624,0.9624998861622018,0.6977811010394047,0.586514454132428,0.1360923904021521,0.4956056737158225,0.4725157256204912,0.9807955831291386
9745,0.6968266907090555,0.2528360749143278,0.4764058220554754,0.9712079722531616,0.0219275103352268,0.6801629172452175,0.9082061582268312,0.1250593733440977,0.3043512959058118,0.0241182695943246
7872,0.4862722860817955,0.1446222720144307,0.203417842616851,0.9144280448277846,0.612644881150126,0.4903599581242697,0.5486476718591274,0.6646544027179915,0.9912820111860396,0.078478402757605
4517,0.7102402618016004,0.5573829594397985,0.3264261761904157,0.3807880387799197,0.8723258057368712,0.3468334551428139,0.6957599416125243,0.284464508887313,0.5823838971927779,0.8916602905703461
4046,0.0666444769341042,0.7923166071215454,0.1294625739012927,0.9979199308405488,0.9798221992688754,0.7324525423622971,0.8186568129935997,0.3738210788254496,0.9682923631562292,0.5913339982594714
4732,0.0107454437960549,0.7427580413834858,0.347712322916559,0.8699706125593356,0.0953298195788281,0.3864632522150796,0.8538946243080844,0.7190742921640974,0.3707835596007214,0.8176003987053019
135,0.9786535741734324,0.90519264262224,0.4062186420331792,0.1748561183747682,0.4807000571899414,0.4469669282969811,0.2133688521913382,0.2231881687938992,0.2779190516992635,0.7172066465860897
6868,0.2626318573898532,0.7658462144539316,0.4255677251302957,0.4849892328728307,0.2960016105102682,0.9992757345961828,0.5630663689047273,0.2445351655741832,0.250063204940641,0.2800762491188652
4310,0.1142082903421765,0.4828540173633395,0.4495331908678949,0.7688171120867742,0.4042802448567578,0.5675038730767943,0.469308934637666,0.99151836182214,0.7601308999835815,0.7947803801348944
9114,0.7683733395617112,0.126344891142279,0.1957689980829509,0.9939090941642263,0.8418607780601396,0.956126373709534,0.2645902107756873,0.8485923891512813,0.2769356039343013,0.6058446469445855
6782,0.1564167404097136,0.4721105923435623,0.7151163274072363,0.2106439798455815,0.1704553822389924,0.8611311971363473,0.9748170217234268,0.2439507115269054,0.925056168326026,0.3532732426745481
9645,0.4829410077320373,0.043372593359018,0.7415326734347318,0.039861328148078,0.6800322892383652,0.4564631207776355,0.9537134637797028,0.982103503766004,0.6733201429770104,0.0346388551107013
3863,0.3085200384227814,0.9668792780428778,0.3665028408273773,0.4373200722549952,0.7168441531684692,0.4676097173921221,0.8835376848056681,0.069061504443465,0.3407537317014116,0.9828431873190854
1385,0.8724449689976242,0.3722663205340111,0.2601538203632645,0.5752876526304868,0.7929895254007975,0.7028492241968161,0.1671161764005008,0.5965030769887167,0.0249856442153306,0.9629229959188874
