,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
6452,0.4235048111861063,0.1526533776031683,0.5215543857089279,0.3568062008574453,0.5289862646189392,0.2933011466543394,0.934933427805842,0.5788332908363822,0.4989076544832895,0.9704507892536416
1260,0.4002537038532757,0.6144793398377565,0.2899396275870912,0.6776344036234428,0.5505649802619169,0.0642739587420858,0.8404317780503473,0.9953845379951768,0.2406755713098278,0.0261019588134694
1601,0.8763637870513631,0.0435782152845626,0.1850994469346055,0.7766890751729224,0.8298707425598948,0.3563593215435732,0.9490733528130364,0.7697708299787169,0.362214592420389,0.3363056270116601
9238,0.1283848401264713,0.8109793245230144,0.4316217988735166,0.5347086606707085,0.1640647836683082,0.1700910369747995,0.8703883253187225,0.5983354865593139,0.6406307487264251,0.8495277441156078
674,0.7099149386789296,0.5820326699605677,0.4200790544920906,0.3798585904548958,0.6029531316766258,0.2372070625379748,0.925287071739803,0.3846998365198732,0.0502797655789081,0.1740483147400237
14,0.1441152813722267,0.2662674704329937,0.5098108282152126,0.4203153090267881,0.7153328101372003,0.7781742446847304,0.7740487126893396,0.7605486535028334,0.2845568897006627,0.8412398736043658
8367,0.5119436300423393,0.6425199412739788,0.6023557711076382,0.0407367100288188,0.3354912850658926,0.3336762422129724,0.8259493872920468,0.226491358067873,0.7977048169320129,0.2852611983959577
7565,0.2190555087644351,0.5294284601413267,0.3656003339808752,0.684193048025441,0.5560148542460054,0.6570572436430647,0.4551110563709369,0.406836391921247,0.9556520862906276,0.7235827374460144
8,0.2278056822353352,0.5818194855868756,0.4018486823142377,0.9130308640392554,0.4729970272580651,0.7938613613368071,0.685215060373813,0.8258075082940362,0.1538467720132081,0.2341478607939173
3318,0.3174344553354312,0.5398956697732087,0.4771192140503374,0.0570437761266225,0.8548112467964141,0.3881426772508505,0.8912494657404085,0.6831512787530141,0.0237390709525011,0.4956485964518277
138,0.3706820938558598,0.1483401148376555,0.570345074382729,0.0742484803937195,0.7211487094152516,0.4247210316423747,0.725699678945294,0.8952912727119152,0.768973451032107,0.4661385534135695
1032,0.2256140897595716,0.7613012884795207,0.1646164261845412,0.8250301110452376,0.6995608582550267,0.1582064026463241,0.8800604742564997,0.8206013606043856,0.0055066063006449,0.5875747337806014
221,0.9374879477097872,0.0772875588422008,0.4355308098375016,0.3594295256057018,0.6055284190101805,0.0485807681495499,0.7046803953995275,0.8333210466069532,0.9342782136248678,0.0851300277827428
2342,0.7722736028246467,0.4823889898477374,0.1984224657750831,0.4717294656974362,0.971040796867502,0.1464862477858133,0.8532363867487912,0.6501527945309835,0.6595180070466493,0.282987603822691
12862,0.6327046044049193,0.4606296305107922,0.6002065553529764,0.2904236064792419,0.0894048080169228,0.4644173620671777,0.6171235602484724,0.3239954909594554,0.1700856170018173,0.1000937375501409
28,0.4424255204300932,0.2736573391066197,0.2326156203408206,0.8314442247269833,0.8248290406129213,0.5302139209684604,0.6478966502177052,0.9877964751927456,0.63721094668534,0.0171896966599348
12580,0.6076420604802668,0.5616891998535131,0.2903273736872093,0.8444415645986071,0.4439870418881997,0.6161758560127601,0.2634630027622476,0.5136359996750757,0.2801155218304123,0.7060439815160563
9267,0.2024886695498083,0.6169114619439231,0.5168471865633947,0.352029908343192,0.3362217266407024,0.3552526781813354,0.679847441289456,0.6869555404966495,0.408681455492238,0.312626562150475
10733,0.4332008273792911,0.3287342476166175,0.3999307420508059,0.6789861388882595,0.4740353520275817,0.4853037761632529,0.9935634791943616,0.2028422106122669,0.6440483167234049,0.4187771125072368
44,0.6725799574506961,0.2041259183601109,0.2685460577359774,0.9401588895269763,0.7359051013582021,0.5191999860680081,0.8603747091955987,0.5714223513727926,0.0075383048203822,0.8918951729559569
167,0.9504192315279956,0.1080358972374452,0.6237958295256619,0.7128637049429766,0.0804154189635681,0.8513842397239637,0.0542868283573702,0.3631174741313211,0.7632330360429643,0.2812889401071125
64,0.0676283534494802,0.7555035183936448,0.2262161516157528,0.8356546193109705,0.7579973804877549,0.3300554250446411,0.6411708804634643,0.7972731620175356,0.9371937615271164,0.1843122460360552
11,0.2301357079575652,0.9830881074634192,0.5633118279554707,0.0576204749347181,0.6234871192253508,0.7081939638898427,0.8216703288053604,0.416649011411026,0.350017299274392,0.0005064767415944
177,0.7405023166431498,0.1254415728025516,0.3573276435824219,0.7190933298879627,0.9773195117429097,0.9680357830595,0.6415747707774331,0.6346974694250742,0.559645184104133,0.3843176607909824
11198,0.1370234758596111,0.4852720854859077,0.5115145477886195,0.4887561551307399,0.0127367919626589,0.5045532931746198,0.9684567466588476,0.4680886052822887,0.5919299049946344,0.0190803573833039
