,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
12652,0.3292339462899594,0.6560721853416097,0.5694385545186167,0.0226412076169915,0.7609961550184117,0.4995265841867931,0.3447953242481492,0.9085192650985874,0.7791876621228021,0.846308991939266
9712,0.9351917222862066,0.0819235656711326,0.4691418235057532,0.6754057058682073,0.1457254529374725,0.230163607437582,0.7341047001195277,0.5164452333128796,0.5252534192355107,0.0462861591752092
9943,0.4078067905655195,0.9020777514870668,0.2353213338382068,0.6892662705058147,0.3100563480061496,0.1343129182223826,0.8716446054209105,0.2590267733175271,0.3157300714379739,0.9947200798456608
8896,0.4657611029544716,0.4195942451010661,0.3096528390935699,0.4215835104629488,0.9943185324658388,0.7243377306093188,0.4417853282661292,0.8630723789439625,0.9604818559795611,0.0911865120748705
6370,0.5408348570947301,0.8328110056556015,0.331369035911659,0.7895668239596165,0.425092916976435,0.6720375262627841,0.2702961257663889,0.4441346854958982,0.3773816030111325,0.6860626266508986
1874,0.5330966893930248,0.9807730817245298,0.312870142538536,0.2229087687259137,0.3523881680575415,0.0607057317692209,0.3761207370865951,0.9092394555058074,0.440238343205989,0.1080579480234822
466,0.80964120487232,0.709422836833416,0.1629566459117488,0.8629407781977946,0.8073138010330374,0.9881326275882976,0.1864965268991033,0.2210786132150956,0.6991939692571413,0.1960299845754848
13032,0.4471460964857234,0.6507661523046054,0.3535547045657259,0.1095461421301567,0.8502506556439459,0.1474160464717526,0.7557513640574574,0.6816764916055181,0.8039983538082943,0.3041494883675745
13591,0.7800628001463437,0.5898066835363888,0.0002309401864721,0.6686019390861646,0.8775308688352741,0.211580186472659,0.292834665008059,0.5625571406369193,0.8036203268814703,0.4408922864625314
6062,0.5000328156072662,0.8835093375891877,0.4224127030290455,0.672944098954124,0.7138338211739307,0.7630034666465505,0.395642117801584,0.9994961407538554,0.1263198815911461,0.0915474113566585
10812,0.4065722105881408,0.9033959585276206,0.600997252541359,0.254085797188376,0.4102863088527929,0.2738267940776454,0.7356755962498384,0.7064197743852729,0.4967070102935674,0.8460642949309606
10433,0.86217676766937,0.8387642778589002,0.5868086425503288,0.3442438788142462,0.2735899770826038,0.5005516500991417,0.2428100888102536,0.5625895377172668,0.7341475601789367,0.043767942113977
6803,0.487840988802016,0.3752951999773604,0.399944015512096,0.7666569283766329,0.7377573400805203,0.2776282560526613,0.8322531737623584,0.9807772629582092,0.7105411633995123,0.5377396832764694
12059,0.6869473077081677,0.1884672576930798,0.5089365771490241,0.547849370062764,0.2120252844299045,0.2405804425465396,0.1997091620245267,0.972563332838296,0.4869304188171391,0.5041775036947227
6675,0.4209093007418749,0.1666963985849894,0.4768353032308818,0.8923520654256407,0.1538865588367113,0.716685758146186,0.4106524254476179,0.5642778582973752,0.8188381875888133,0.6060067579731117
